Created as New Dataset,Sample 011 By Administrator Date Friday, September 05 2025
cm-1,A
3817.00,0.0005
3816.00,0.0005
3815.00,0.0005
3814.00,0.0005
3813.00,0.0005
3812.00,0.0005
3811.00,0.0006
3810.00,0.0006
3809.00,0.0006
3808.00,0.0006
3807.00,0.0006
3806.00,0.0006
3805.00,0.0006
3804.00,0.0006
3803.00,0.0006
3802.00,0.0006
3801.00,0.0006
3800.00,0.0006
3799.00,0.0006
3798.00,0.0006
3797.00,0.0006
3796.00,0.0006
3795.00,0.0006
3794.00,0.0006
3793.00,0.0006
3792.00,0.0006
3791.00,0.0006
3790.00,0.0006
3789.00,0.0006
3788.00,0.0006
3787.00,0.0006
3786.00,0.0006
3785.00,0.0006
3784.00,0.0006
3783.00,0.0006
3782.00,0.0006
3781.00,0.0006
3780.00,0.0006
3779.00,0.0007
3778.00,0.0007
3777.00,0.0007
3776.00,0.0008
3775.00,0.0008
3774.00,0.0008
3773.00,0.0007
3772.00,0.0007
3771.00,0.0007
3770.00,0.0007
3769.00,0.0008
3768.00,0.0008
3767.00,0.0008
3766.00,0.0007
3765.00,0.0007
3764.00,0.0006
3763.00,0.0006
3762.00,0.0007
3761.00,0.0007
3760.00,0.0007
3759.00,0.0007
3758.00,0.0007
3757.00,0.0006
3756.00,0.0006
3755.00,0.0006
3754.00,0.0006
3753.00,0.0006
3752.00,0.0005
3751.00,0.0004
3750.00,0.0003
3749.00,0.0003
3748.00,0.0003
3747.00,0.0004
3746.00,0.0004
3745.00,0.0005
3744.00,0.0005
3743.00,0.0005
3742.00,0.0005
3741.00,0.0005
3740.00,0.0004
3739.00,0.0004
3738.00,0.0004
3737.00,0.0004
3736.00,0.0005
3735.00,0.0005
3734.00,0.0006
3733.00,0.0006
3732.00,0.0006
3731.00,0.0006
3730.00,0.0005
3729.00,0.0005
3728.00,0.0004
3727.00,0.0004
3726.00,0.0004
3725.00,0.0005
3724.00,0.0005
3723.00,0.0005
3722.00,0.0005
3721.00,0.0005
3720.00,0.0005
3719.00,0.0005
3718.00,0.0005
3717.00,0.0005
3716.00,0.0005
3715.00,0.0004
3714.00,0.0004
3713.00,0.0003
3712.00,0.0003
3711.00,0.0004
3710.00,0.0004
3709.00,0.0004
3708.00,0.0004
3707.00,0.0004
3706.00,0.0004
3705.00,0.0005
3704.00,0.0005
3703.00,0.0005
3702.00,0.0005
3701.00,0.0005
3700.00,0.0005
3699.00,0.0005
3698.00,0.0005
3697.00,0.0005
3696.00,0.0005
3695.00,0.0005
3694.00,0.0005
3693.00,0.0005
3692.00,0.0005
3691.00,0.0005
3690.00,0.0005
3689.00,0.0004
3688.00,0.0004
3687.00,0.0004
3686.00,0.0005
3685.00,0.0005
3684.00,0.0005
3683.00,0.0004
3682.00,0.0004
3681.00,0.0004
3680.00,0.0004
3679.00,0.0004
3678.00,0.0003
3677.00,0.0003
3676.00,0.0002
3675.00,0.0002
3674.00,0.0002
3673.00,0.0002
3672.00,0.0003
3671.00,0.0003
3670.00,0.0003
3669.00,0.0003
3668.00,0.0003
3667.00,0.0002
3666.00,0.0001
3665.00,0.0001
3664.00,0.0001
3663.00,0.0001
3662.00,0.0002
3661.00,0.0002
3660.00,0.0003
3659.00,0.0003
3658.00,0.0003
3657.00,0.0003
3656.00,0.0003
3655.00,0.0003
3654.00,0.0004
3653.00,0.0004
3652.00,0.0004
3651.00,0.0004
3650.00,0.0004
3649.00,0.0004
3648.00,0.0004
3647.00,0.0004
3646.00,0.0004
3645.00,0.0004
3644.00,0.0004
3643.00,0.0004
3642.00,0.0004
3641.00,0.0004
3640.00,0.0004
3639.00,0.0004
3638.00,0.0004
3637.00,0.0005
3636.00,0.0005
3635.00,0.0005
3634.00,0.0005
3633.00,0.0005
3632.00,0.0005
3631.00,0.0005
3630.00,0.0005
3629.00,0.0005
3628.00,0.0005
3627.00,0.0005
3626.00,0.0005
3625.00,0.0005
3624.00,0.0005
3623.00,0.0005
3622.00,0.0005
3621.00,0.0006
3620.00,0.0006
3619.00,0.0007
3618.00,0.0007
3617.00,0.0007
3616.00,0.0007
3615.00,0.0007
3614.00,0.0007
3613.00,0.0007
3612.00,0.0007
3611.00,0.0007
3610.00,0.0008
3609.00,0.0009
3608.00,0.0009
3607.00,0.0009
3606.00,0.0009
3605.00,0.0009
3604.00,0.0009
3603.00,0.0009
3602.00,0.0009
3601.00,0.0010
3600.00,0.0010
3599.00,0.0010
3598.00,0.0010
3597.00,0.0010
3596.00,0.0010
3595.00,0.0010
3594.00,0.0011
3593.00,0.0011
3592.00,0.0011
3591.00,0.0011
3590.00,0.0011
3589.00,0.0012
3588.00,0.0012
3587.00,0.0012
3586.00,0.0012
3585.00,0.0012
3584.00,0.0013
3583.00,0.0013
3582.00,0.0013
3581.00,0.0013
3580.00,0.0013
3579.00,0.0013
3578.00,0.0014
3577.00,0.0014
3576.00,0.0014
3575.00,0.0014
3574.00,0.0014
3573.00,0.0014
3572.00,0.0014
3571.00,0.0015
3570.00,0.0016
3569.00,0.0016
3568.00,0.0016
3567.00,0.0016
3566.00,0.0016
3565.00,0.0016
3564.00,0.0016
3563.00,0.0016
3562.00,0.0016
3561.00,0.0017
3560.00,0.0018
3559.00,0.0018
3558.00,0.0018
3557.00,0.0018
3556.00,0.0018
3555.00,0.0018
3554.00,0.0018
3553.00,0.0018
3552.00,0.0018
3551.00,0.0018
3550.00,0.0019
3549.00,0.0019
3548.00,0.0019
3547.00,0.0019
3546.00,0.0019
3545.00,0.0020
3544.00,0.0020
3543.00,0.0020
3542.00,0.0020
3541.00,0.0019
3540.00,0.0019
3539.00,0.0019
3538.00,0.0019
3537.00,0.0019
3536.00,0.0019
3535.00,0.0020
3534.00,0.0020
3533.00,0.0020
3532.00,0.0021
3531.00,0.0021
3530.00,0.0022
3529.00,0.0022
3528.00,0.0022
3527.00,0.0022
3526.00,0.0022
3525.00,0.0021
3524.00,0.0021
3523.00,0.0021
3522.00,0.0021
3521.00,0.0022
3520.00,0.0022
3519.00,0.0022
3518.00,0.0023
3517.00,0.0023
3516.00,0.0023
3515.00,0.0023
3514.00,0.0023
3513.00,0.0023
3512.00,0.0023
3511.00,0.0023
3510.00,0.0023
3509.00,0.0024
3508.00,0.0024
3507.00,0.0024
3506.00,0.0024
3505.00,0.0024
3504.00,0.0024
3503.00,0.0024
3502.00,0.0025
3501.00,0.0025
3500.00,0.0026
3499.00,0.0026
3498.00,0.0026
3497.00,0.0026
3496.00,0.0026
3495.00,0.0026
3494.00,0.0026
3493.00,0.0026
3492.00,0.0026
3491.00,0.0026
3490.00,0.0026
3489.00,0.0026
3488.00,0.0027
3487.00,0.0027
3486.00,0.0027
3485.00,0.0028
3484.00,0.0028
3483.00,0.0028
3482.00,0.0029
3481.00,0.0029
3480.00,0.0029
3479.00,0.0029
3478.00,0.0029
3477.00,0.0029
3476.00,0.0028
3475.00,0.0028
3474.00,0.0028
3473.00,0.0028
3472.00,0.0028
3471.00,0.0029
3470.00,0.0029
3469.00,0.0029
3468.00,0.0029
3467.00,0.0030
3466.00,0.0030
3465.00,0.0030
3464.00,0.0031
3463.00,0.0031
3462.00,0.0031
3461.00,0.0030
3460.00,0.0030
3459.00,0.0030
3458.00,0.0030
3457.00,0.0031
3456.00,0.0031
3455.00,0.0032
3454.00,0.0032
3453.00,0.0032
3452.00,0.0031
3451.00,0.0031
3450.00,0.0032
3449.00,0.0032
3448.00,0.0032
3447.00,0.0032
3446.00,0.0033
3445.00,0.0033
3444.00,0.0033
3443.00,0.0033
3442.00,0.0034
3441.00,0.0034
3440.00,0.0034
3439.00,0.0034
3438.00,0.0034
3437.00,0.0034
3436.00,0.0034
3435.00,0.0034
3434.00,0.0034
3433.00,0.0035
3432.00,0.0035
3431.00,0.0035
3430.00,0.0035
3429.00,0.0035
3428.00,0.0035
3427.00,0.0036
3426.00,0.0036
3425.00,0.0036
3424.00,0.0036
3423.00,0.0036
3422.00,0.0036
3421.00,0.0036
3420.00,0.0036
3419.00,0.0036
3418.00,0.0036
3417.00,0.0036
3416.00,0.0037
3415.00,0.0037
3414.00,0.0038
3413.00,0.0038
3412.00,0.0039
3411.00,0.0039
3410.00,0.0040
3409.00,0.0040
3408.00,0.0040
3407.00,0.0039
3406.00,0.0039
3405.00,0.0039
3404.00,0.0039
3403.00,0.0039
3402.00,0.0039
3401.00,0.0040
3400.00,0.0040
3399.00,0.0041
3398.00,0.0041
3397.00,0.0042
3396.00,0.0042
3395.00,0.0041
3394.00,0.0041
3393.00,0.0040
3392.00,0.0040
3391.00,0.0040
3390.00,0.0040
3389.00,0.0040
3388.00,0.0040
3387.00,0.0040
3386.00,0.0040
3385.00,0.0040
3384.00,0.0040
3383.00,0.0040
3382.00,0.0040
3381.00,0.0040
3380.00,0.0040
3379.00,0.0040
3378.00,0.0040
3377.00,0.0040
3376.00,0.0040
3375.00,0.0040
3374.00,0.0040
3373.00,0.0040
3372.00,0.0040
3371.00,0.0040
3370.00,0.0040
3369.00,0.0041
3368.00,0.0041
3367.00,0.0041
3366.00,0.0041
3365.00,0.0041
3364.00,0.0041
3363.00,0.0041
3362.00,0.0041
3361.00,0.0041
3360.00,0.0042
3359.00,0.0042
3358.00,0.0042
3357.00,0.0042
3356.00,0.0042
3355.00,0.0042
3354.00,0.0041
3353.00,0.0041
3352.00,0.0041
3351.00,0.0041
3350.00,0.0041
3349.00,0.0041
3348.00,0.0041
3347.00,0.0041
3346.00,0.0041
3345.00,0.0041
3344.00,0.0041
3343.00,0.0041
3342.00,0.0041
3341.00,0.0040
3340.00,0.0040
3339.00,0.0040
3338.00,0.0040
3337.00,0.0041
3336.00,0.0041
3335.00,0.0041
3334.00,0.0041
3333.00,0.0041
3332.00,0.0040
3331.00,0.0040
3330.00,0.0040
3329.00,0.0039
3328.00,0.0039
3327.00,0.0039
3326.00,0.0039
3325.00,0.0039
3324.00,0.0039
3323.00,0.0039
3322.00,0.0039
3321.00,0.0040
3320.00,0.0040
3319.00,0.0039
3318.00,0.0039
3317.00,0.0039
3316.00,0.0039
3315.00,0.0039
3314.00,0.0039
3313.00,0.0039
3312.00,0.0039
3311.00,0.0039
3310.00,0.0039
3309.00,0.0039
3308.00,0.0039
3307.00,0.0038
3306.00,0.0039
3305.00,0.0039
3304.00,0.0039
3303.00,0.0039
3302.00,0.0039
3301.00,0.0039
3300.00,0.0039
3299.00,0.0039
3298.00,0.0038
3297.00,0.0038
3296.00,0.0038
3295.00,0.0038
3294.00,0.0038
3293.00,0.0039
3292.00,0.0038
3291.00,0.0038
3290.00,0.0038
3289.00,0.0037
3288.00,0.0037
3287.00,0.0037
3286.00,0.0036
3285.00,0.0036
3284.00,0.0037
3283.00,0.0037
3282.00,0.0037
3281.00,0.0037
3280.00,0.0037
3279.00,0.0037
3278.00,0.0037
3277.00,0.0036
3276.00,0.0036
3275.00,0.0036
3274.00,0.0035
3273.00,0.0036
3272.00,0.0036
3271.00,0.0036
3270.00,0.0036
3269.00,0.0036
3268.00,0.0036
3267.00,0.0036
3266.00,0.0036
3265.00,0.0036
3264.00,0.0036
3263.00,0.0036
3262.00,0.0035
3261.00,0.0035
3260.00,0.0035
3259.00,0.0035
3258.00,0.0034
3257.00,0.0034
3256.00,0.0034
3255.00,0.0034
3254.00,0.0033
3253.00,0.0033
3252.00,0.0033
3251.00,0.0033
3250.00,0.0034
3249.00,0.0034
3248.00,0.0034
3247.00,0.0034
3246.00,0.0034
3245.00,0.0034
3244.00,0.0034
3243.00,0.0034
3242.00,0.0034
3241.00,0.0034
3240.00,0.0034
3239.00,0.0034
3238.00,0.0033
3237.00,0.0033
3236.00,0.0033
3235.00,0.0033
3234.00,0.0033
3233.00,0.0032
3232.00,0.0033
3231.00,0.0033
3230.00,0.0033
3229.00,0.0034
3228.00,0.0034
3227.00,0.0034
3226.00,0.0034
3225.00,0.0034
3224.00,0.0034
3223.00,0.0034
3222.00,0.0035
3221.00,0.0035
3220.00,0.0035
3219.00,0.0035
3218.00,0.0035
3217.00,0.0035
3216.00,0.0035
3215.00,0.0036
3214.00,0.0036
3213.00,0.0036
3212.00,0.0037
3211.00,0.0037
3210.00,0.0037
3209.00,0.0037
3208.00,0.0037
3207.00,0.0037
3206.00,0.0038
3205.00,0.0039
3204.00,0.0039
3203.00,0.0040
3202.00,0.0040
3201.00,0.0040
3200.00,0.0040
3199.00,0.0040
3198.00,0.0039
3197.00,0.0039
3196.00,0.0039
3195.00,0.0039
3194.00,0.0039
3193.00,0.0039
3192.00,0.0039
3191.00,0.0039
3190.00,0.0039
3189.00,0.0039
3188.00,0.0039
3187.00,0.0039
3186.00,0.0039
3185.00,0.0038
3184.00,0.0038
3183.00,0.0038
3182.00,0.0038
3181.00,0.0037
3180.00,0.0037
3179.00,0.0037
3178.00,0.0037
3177.00,0.0037
3176.00,0.0037
3175.00,0.0037
3174.00,0.0037
3173.00,0.0037
3172.00,0.0037
3171.00,0.0037
3170.00,0.0037
3169.00,0.0036
3168.00,0.0036
3167.00,0.0035
3166.00,0.0035
3165.00,0.0035
3164.00,0.0035
3163.00,0.0035
3162.00,0.0035
3161.00,0.0035
3160.00,0.0035
3159.00,0.0035
3158.00,0.0035
3157.00,0.0034
3156.00,0.0034
3155.00,0.0034
3154.00,0.0034
3153.00,0.0034
3152.00,0.0034
3151.00,0.0034
3150.00,0.0035
3149.00,0.0035
3148.00,0.0035
3147.00,0.0034
3146.00,0.0034
3145.00,0.0034
3144.00,0.0034
3143.00,0.0034
3142.00,0.0034
3141.00,0.0033
3140.00,0.0033
3139.00,0.0033
3138.00,0.0033
3137.00,0.0032
3136.00,0.0032
3135.00,0.0032
3134.00,0.0032
3133.00,0.0032
3132.00,0.0032
3131.00,0.0032
3130.00,0.0032
3129.00,0.0031
3128.00,0.0031
3127.00,0.0030
3126.00,0.0030
3125.00,0.0030
3124.00,0.0030
3123.00,0.0030
3122.00,0.0029
3121.00,0.0029
3120.00,0.0029
3119.00,0.0029
3118.00,0.0029
3117.00,0.0028
3116.00,0.0028
3115.00,0.0028
3114.00,0.0028
3113.00,0.0028
3112.00,0.0028
3111.00,0.0028
3110.00,0.0028
3109.00,0.0028
3108.00,0.0028
3107.00,0.0028
3106.00,0.0028
3105.00,0.0028
3104.00,0.0028
3103.00,0.0028
3102.00,0.0028
3101.00,0.0028
3100.00,0.0028
3099.00,0.0028
3098.00,0.0028
3097.00,0.0027
3096.00,0.0027
3095.00,0.0026
3094.00,0.0026
3093.00,0.0026
3092.00,0.0026
3091.00,0.0027
3090.00,0.0027
3089.00,0.0027
3088.00,0.0027
3087.00,0.0027
3086.00,0.0027
3085.00,0.0026
3084.00,0.0026
3083.00,0.0026
3082.00,0.0026
3081.00,0.0026
3080.00,0.0026
3079.00,0.0026
3078.00,0.0026
3077.00,0.0026
3076.00,0.0027
3075.00,0.0027
3074.00,0.0027
3073.00,0.0028
3072.00,0.0028
3071.00,0.0029
3070.00,0.0029
3069.00,0.0029
3068.00,0.0028
3067.00,0.0028
3066.00,0.0028
3065.00,0.0029
3064.00,0.0029
3063.00,0.0029
3062.00,0.0029
3061.00,0.0030
3060.00,0.0030
3059.00,0.0030
3058.00,0.0030
3057.00,0.0030
3056.00,0.0031
3055.00,0.0031
3054.00,0.0031
3053.00,0.0031
3052.00,0.0031
3051.00,0.0031
3050.00,0.0031
3049.00,0.0031
3048.00,0.0032
3047.00,0.0032
3046.00,0.0032
3045.00,0.0032
3044.00,0.0032
3043.00,0.0032
3042.00,0.0033
3041.00,0.0033
3040.00,0.0034
3039.00,0.0034
3038.00,0.0035
3037.00,0.0035
3036.00,0.0035
3035.00,0.0036
3034.00,0.0036
3033.00,0.0036
3032.00,0.0037
3031.00,0.0037
3030.00,0.0038
3029.00,0.0038
3028.00,0.0039
3027.00,0.0039
3026.00,0.0040
3025.00,0.0040
3024.00,0.0040
3023.00,0.0041
3022.00,0.0041
3021.00,0.0042
3020.00,0.0043
3019.00,0.0044
3018.00,0.0045
3017.00,0.0046
3016.00,0.0047
3015.00,0.0048
3014.00,0.0049
3013.00,0.0050
3012.00,0.0051
3011.00,0.0052
3010.00,0.0053
3009.00,0.0054
3008.00,0.0055
3007.00,0.0056
3006.00,0.0058
3005.00,0.0059
3004.00,0.0061
3003.00,0.0062
3002.00,0.0064
3001.00,0.0066
3000.00,0.0068
2999.00,0.0070
2998.00,0.0073
2997.00,0.0076
2996.00,0.0080
2995.00,0.0084
2994.00,0.0089
2993.00,0.0094
2992.00,0.0100
2991.00,0.0106
2990.00,0.0113
2989.00,0.0120
2988.00,0.0128
2987.00,0.0137
2986.00,0.0146
2985.00,0.0157
2984.00,0.0169
2983.00,0.0182
2982.00,0.0198
2981.00,0.0217
2980.00,0.0240
2979.00,0.0265
2978.00,0.0294
2977.00,0.0326
2976.00,0.0362
2975.00,0.0402
2974.00,0.0448
2973.00,0.0500
2972.00,0.0560
2971.00,0.0627
2970.00,0.0703
2969.00,0.0788
2968.00,0.0882
2967.00,0.0984
2966.00,0.1094
2965.00,0.1211
2964.00,0.1332
2963.00,0.1454
2962.00,0.1570
2961.00,0.1675
2960.00,0.1764
2959.00,0.1834
2958.00,0.1883
2957.00,0.1916
2956.00,0.1937
2955.00,0.1952
2954.00,0.1965
2953.00,0.1977
2952.00,0.1984
2951.00,0.1980
2950.00,0.1959
2949.00,0.1912
2948.00,0.1838
2947.00,0.1739
2946.00,0.1620
2945.00,0.1494
2944.00,0.1370
2943.00,0.1261
2942.00,0.1173
2941.00,0.1108
2940.00,0.1068
2939.00,0.1050
2938.00,0.1052
2937.00,0.1072
2936.00,0.1107
2935.00,0.1157
2934.00,0.1219
2933.00,0.1292
2932.00,0.1374
2931.00,0.1464
2930.00,0.1558
2929.00,0.1654
2928.00,0.1749
2927.00,0.1841
2926.00,0.1928
2925.00,0.2011
2924.00,0.2091
2923.00,0.2170
2922.00,0.2246
2921.00,0.2319
2920.00,0.2383
2919.00,0.2433
2918.00,0.2461
2917.00,0.2462
2916.00,0.2434
2915.00,0.2379
2914.00,0.2305
2913.00,0.2222
2912.00,0.2139
2911.00,0.2063
2910.00,0.1995
2909.00,0.1934
2908.00,0.1878
2907.00,0.1824
2906.00,0.1769
2905.00,0.1711
2904.00,0.1650
2903.00,0.1584
2902.00,0.1517
2901.00,0.1449
2900.00,0.1381
2899.00,0.1317
2898.00,0.1256
2897.00,0.1202
2896.00,0.1153
2895.00,0.1111
2894.00,0.1076
2893.00,0.1048
2892.00,0.1027
2891.00,0.1012
2890.00,0.1002
2889.00,0.0997
2888.00,0.0996
2887.00,0.0999
2886.00,0.1006
2885.00,0.1017
2884.00,0.1031
2883.00,0.1049
2882.00,0.1070
2881.00,0.1092
2880.00,0.1114
2879.00,0.1132
2878.00,0.1143
2877.00,0.1146
2876.00,0.1142
2875.00,0.1134
2874.00,0.1127
2873.00,0.1125
2872.00,0.1129
2871.00,0.1139
2870.00,0.1154
2869.00,0.1169
2868.00,0.1178
2867.00,0.1174
2866.00,0.1151
2865.00,0.1105
2864.00,0.1041
2863.00,0.0963
2862.00,0.0883
2861.00,0.0808
2860.00,0.0744
2859.00,0.0693
2858.00,0.0655
2857.00,0.0631
2856.00,0.0618
2855.00,0.0616
2854.00,0.0623
2853.00,0.0638
2852.00,0.0659
2851.00,0.0683
2850.00,0.0710
2849.00,0.0736
2848.00,0.0763
2847.00,0.0793
2846.00,0.0831
2845.00,0.0879
2844.00,0.0938
2843.00,0.1005
2842.00,0.1076
2841.00,0.1146
2840.00,0.1206
2839.00,0.1245
2838.00,0.1255
2837.00,0.1230
2836.00,0.1170
2835.00,0.1081
2834.00,0.0974
2833.00,0.0861
2832.00,0.0752
2831.00,0.0655
2830.00,0.0573
2829.00,0.0505
2828.00,0.0451
2827.00,0.0406
2826.00,0.0370
2825.00,0.0341
2824.00,0.0316
2823.00,0.0295
2822.00,0.0277
2821.00,0.0262
2820.00,0.0248
2819.00,0.0237
2818.00,0.0226
2817.00,0.0217
2816.00,0.0209
2815.00,0.0202
2814.00,0.0196
2813.00,0.0190
2812.00,0.0185
2811.00,0.0180
2810.00,0.0175
2809.00,0.0170
2808.00,0.0165
2807.00,0.0159
2806.00,0.0152
2805.00,0.0146
2804.00,0.0139
2803.00,0.0134
2802.00,0.0129
2801.00,0.0124
2800.00,0.0120
2799.00,0.0117
2798.00,0.0114
2797.00,0.0112
2796.00,0.0110
2795.00,0.0108
2794.00,0.0105
2793.00,0.0102
2792.00,0.0098
2791.00,0.0095
2790.00,0.0091
2789.00,0.0087
2788.00,0.0084
2787.00,0.0081
2786.00,0.0078
2785.00,0.0075
2784.00,0.0073
2783.00,0.0071
2782.00,0.0069
2781.00,0.0067
2780.00,0.0065
2779.00,0.0063
2778.00,0.0062
2777.00,0.0060
2776.00,0.0059
2775.00,0.0058
2774.00,0.0057
2773.00,0.0056
2772.00,0.0055
2771.00,0.0055
2770.00,0.0054
2769.00,0.0054
2768.00,0.0054
2767.00,0.0053
2766.00,0.0053
2765.00,0.0053
2764.00,0.0052
2763.00,0.0052
2762.00,0.0052
2761.00,0.0051
2760.00,0.0051
2759.00,0.0051
2758.00,0.0050
2757.00,0.0050
2756.00,0.0050
2755.00,0.0049
2754.00,0.0049
2753.00,0.0049
2752.00,0.0049
2751.00,0.0049
2750.00,0.0049
2749.00,0.0049
2748.00,0.0049
2747.00,0.0049
2746.00,0.0050
2745.00,0.0050
2744.00,0.0051
2743.00,0.0052
2742.00,0.0053
2741.00,0.0054
2740.00,0.0055
2739.00,0.0056
2738.00,0.0057
2737.00,0.0059
2736.00,0.0061
2735.00,0.0062
2734.00,0.0063
2733.00,0.0065
2732.00,0.0067
2731.00,0.0069
2730.00,0.0071
2729.00,0.0073
2728.00,0.0075
2727.00,0.0078
2726.00,0.0081
2725.00,0.0083
2724.00,0.0084
2723.00,0.0085
2722.00,0.0084
2721.00,0.0082
2720.00,0.0079
2719.00,0.0076
2718.00,0.0073
2717.00,0.0070
2716.00,0.0068
2715.00,0.0065
2714.00,0.0063
2713.00,0.0061
2712.00,0.0060
2711.00,0.0058
2710.00,0.0056
2709.00,0.0054
2708.00,0.0053
2707.00,0.0051
2706.00,0.0050
2705.00,0.0049
2704.00,0.0048
2703.00,0.0047
2702.00,0.0047
2701.00,0.0046
2700.00,0.0045
2699.00,0.0044
2698.00,0.0044
2697.00,0.0043
2696.00,0.0043
2695.00,0.0043
2694.00,0.0044
2693.00,0.0044
2692.00,0.0044
2691.00,0.0044
2690.00,0.0044
2689.00,0.0044
2688.00,0.0044
2687.00,0.0043
2686.00,0.0043
2685.00,0.0043
2684.00,0.0043
2683.00,0.0043
2682.00,0.0043
2681.00,0.0044
2680.00,0.0044
2679.00,0.0044
2678.00,0.0044
2677.00,0.0044
2676.00,0.0043
2675.00,0.0043
2674.00,0.0043
2673.00,0.0043
2672.00,0.0042
2671.00,0.0042
2670.00,0.0042
2669.00,0.0042
2668.00,0.0042
2667.00,0.0042
2666.00,0.0043
2665.00,0.0043
2664.00,0.0044
2663.00,0.0045
2662.00,0.0046
2661.00,0.0046
2660.00,0.0046
2659.00,0.0046
2658.00,0.0045
2657.00,0.0045
2656.00,0.0045
2655.00,0.0044
2654.00,0.0044
2653.00,0.0044
2652.00,0.0043
2651.00,0.0043
2650.00,0.0043
2649.00,0.0042
2648.00,0.0042
2647.00,0.0042
2646.00,0.0042
2645.00,0.0042
2644.00,0.0041
2643.00,0.0040
2642.00,0.0039
2641.00,0.0038
2640.00,0.0038
2639.00,0.0037
2638.00,0.0037
2637.00,0.0037
2636.00,0.0036
2635.00,0.0036
2634.00,0.0036
2633.00,0.0036
2632.00,0.0037
2631.00,0.0037
2630.00,0.0038
2629.00,0.0038
2628.00,0.0038
2627.00,0.0038
2626.00,0.0038
2625.00,0.0038
2624.00,0.0038
2623.00,0.0038
2622.00,0.0038
2621.00,0.0039
2620.00,0.0039
2619.00,0.0039
2618.00,0.0039
2617.00,0.0039
2616.00,0.0039
2615.00,0.0039
2614.00,0.0039
2613.00,0.0038
2612.00,0.0037
2611.00,0.0037
2610.00,0.0036
2609.00,0.0036
